U1,U2,Z,X,Y
0.4967141530112327,-0.6784947304872218,0.16650567019082935,-1.483857814549174,-2.4677044231469676
-0.13826430117118466,-0.3054994630536529,-0.16044017168917107,-1.1932499481080565,-0.6464871118352804
0.6476885381006925,-0.5973810610451429,-0.8862123687499416,0.06066013180810648,-1.621120145289296
1.5230298564080254,0.11041804694611956,2.2130321251178833,1.6726987673327167,4.0867182041143595
-0.23415337472333597,1.1971785314619128,-0.5270575188380413,0.7900089518835423,2.177520571145131
-0.23413695694918055,-0.7710421571412046,-1.6593634398507138,0.45999898642258386,-2.029370017418275
1.5792128155073915,1.000820497768414,0.5809455003779977,0.39988801705990595,0.16380615687645883
0.7674347291529088,-0.7816720723468876,1.5443891737688358,0.3957224669872564,2.1990270729627523
-0.4694743859349521,-0.8476272124968842,-1.548651092377132,-0.39309879723238556,-1.5344482721913502
0.5425600435859647,0.8185946183432132,3.5280386967454893,0.28035291913946525,2.7958701426277246
-0.46341769281246226,0.9219363780076167,1.2614686117146494,-0.7327129186807566,0.40740086537997167
-0.46572975357025687,0.8514099367626543,0.8337783965434219,-2.1884730782245287,1.5205948725670582
0.24196227156603412,-1.3157974082181412,-1.6600628309331062,-0.9107718795736064,-3.654597440220942
-1.913280244657798,-0.46595097807205077,-3.4255812584172682,-2.316220093797071,-6.204201057016024
-1.7249178325130328,0.8229885920033214,-0.3789576666127661,-4.8181435074581955,-4.800495989117211
-0.5622875292409727,0.04154184056389461,-0.5922596979500602,0.0783567907688818,-1.503063717473918
-1.0128311203344238,-1.0736928461974642,-3.425794282017189,-2.3855102200454934,-7.079414990566531
0.3142473325952739,0.4583179391254417,-0.7442931447876029,1.0010854658604118,1.6895329993639616
-0.9080240755212111,-0.7148072589914702,-2.581535063656265,-0.30910807105030114,-3.6211283530790355
-1.4123037013352917,1.7945248483922118,2.203188372323151,-1.955996744447676,2.652000562160735
1.465648768921554,1.5448414624182587,5.223768149351117,2.466197094623092,11.00051385489903
-0.22577630048653566,0.6040974263555674,0.5833102731779416,0.5174210444383975,1.1243505635257136
0.06752820468792384,1.3610067047697736,1.5774777056989857,-0.24143326614671676,2.999926044980484
-1.4247481862134568,0.0647913501233811,-1.696277207919597,-1.846507801405155,-2.4736000982656936
-0.5443827245251827,0.7654374943750158,-0.7134305784596691,0.552850061139174,-0.32804665641207587
0.11092258970986608,1.477720295302075,2.9638219426191847,0.34293642911753025,4.962531495104595
-1.1509935774223028,0.2454986817943127,0.9680814982691458,-0.10629640905416049,2.979608295635659
0.37569801834567196,-0.25518717151428366,-0.7729082390078972,-2.013276056007065,-3.381621846989061
-0.600638689918805,-1.7046219581771158,-2.388099026520522,-0.5021535928993428,-3.5265280395931913
-0.2916937497932768,-0.08313352572149399,-0.8246935762249388,-1.8691028367626497,-2.9180668159188543
-0.6017066122293969,0.8234231845623112,-0.19852250253206277,-0.6274951197161601,1.7969925796310784
1.8522781845089378,0.9456334275676296,3.9838198675064294,2.5660983928548218,5.850083799091775
-0.013497224737933914,0.5043650657184098,-0.8210937043856459,1.7256429210111688,1.4738704733542167
-1.0577109289559,-0.5412990949622398,-1.1325403329818335,-1.9958776573930859,-5.148571780483049
0.822544912103189,-1.9768215689475905,-0.4260385495385358,0.2968401068012061,-2.806896827965814
-1.2208436499710222,-0.4952150980047351,-1.8582099215775765,-1.3163765570465598,-4.376620361924066
0.2088635950047554,-0.3043448710539514,0.7975865509375768,-0.7656675064571351,-0.5393821337073639
-1.9596701238797756,-0.3129289671900141,-2.1249472505323395,-0.9811103950905185,-4.607277963508192
-1.3281860488984305,0.6185563569779244,0.5075002292356061,-1.398280594264054,-0.3439635656100355
0.19686123586912352,1.9856764110148395,0.6603323419581091,0.3188182592451696,3.425293516699296
0.7384665799954104,0.12352920184109302,0.5132205208296342,1.3586397067695692,0.4634862968187303
0.1713682811899705,-0.21673178915646166,-0.11717665081752576,0.0996567648145611,-0.869184165188898
-0.11564828238824053,-0.25922181300409286,-3.047077479863683,-0.9331874105641057,-1.6984945706688581
-0.3011036955892888,0.12438476690771437,-1.2626716622601093,-0.36412393388775577,-1.173173690374302
