U1,U2,Z,X,Y
0.5712369150210833,-1.0268466986192564,-1.005540080614424,0.3286993749130023,0.44583764975829276
-0.9146776772675418,0.6805998520935338,2.7387523667803038,2.392552946913794,5.961813379884876
0.2907974818548604,0.3302004814500125,0.7179010859784661,0.6899810772285163,4.224863319716741
0.4570721495153593,-1.2586063044088351,-1.7206255671091404,-1.3166118987940845,-4.519977663459123
0.21957001966745981,-0.8060743949636842,-0.2156571023806958,1.3783084255829994,-0.12249448612340552
-0.827424005521768,0.5614813934451837,0.3760969513516784,1.1672957444490955,1.485637439342008
-0.8851068702658687,0.3029844942073171,1.134642004463475,-0.33833619718326524,0.898260601328421
-1.0383522784361359,0.6995001845701453,-0.05237425974708676,-1.354572925550527,-1.355393843637246
1.0880377135274026,-0.9118562601591358,0.8279075884859308,3.914915612360502,5.767807966993872
0.8556226731011757,-2.010196700118026,-2.3272023152920074,-0.26257308480309427,-2.7330325201731958
-1.7047484834170747,-0.28060786360825,-0.30494664221816714,-1.6483773430174593,-4.182400979011747
-1.1814705159129741,1.124882338200834,0.3827720756542673,-2.013765961553747,-2.4056511418148374
-0.8768919421673085,0.072481048939564,0.25414275813256615,-3.1440477243583165,-3.9869364481836493
1.4362612819834497,-0.23406540845931556,-1.0794978796335317,0.8571868592984229,0.3319075862194736
-0.14701980491589675,0.6389066121494316,-0.9438617791894965,0.04137393976399251,-0.3795365721809264
-1.4202717359869137,-0.14771464883193638,0.46055547207298175,-2.3149848334699326,-3.1132173264119936
-1.251716472080752,-0.1384920597099796,-0.2828325168618485,-0.5208905656225369,-2.8811174811257088
-0.8098629266147755,-0.9634521304662734,-1.0769234402165395,-1.450421320732891,-5.562398412684875
-0.5760584200614368,0.02016091455171784,0.1664896713268077,1.1247109019044277,-0.24796462951649756
-0.5765163744561341,0.7721905620531736,-0.42696844215578744,-2.1057868454280744,-0.3988813068648527
1.8722369932564007,0.12999916403762693,-1.2992067121707935,1.4712233537060626,1.830487551109743
1.3384072622590666,-0.9002884808223744,-0.10159956180384222,0.8364538384759315,-0.5650000045681105
1.0590855670354706,-0.41284227803300155,1.690795840841265,1.9914076633049338,4.951051462207381
0.48962831122985234,-0.2606927313396655,-1.272820061044989,-0.05555938434665675,-0.19378093466371316
-0.518973199053062,-0.8507675976612705,0.986920851558557,-2.004703326423151,-2.2070052138915397
-0.2411421528820988,-1.5430341310053501,-1.4403260442468468,-2.0267584161893186,-6.300283323773439
-0.36947938844544986,1.841652240377094,3.0077735558114993,2.7739338122068817,9.154667208019092
0.5649278896997503,-0.2506496585425469,-0.9041643735702627,-1.7156164482046368,-2.2449123515460006
1.4481764781043898,-1.2989746420182071,-0.9184747803347353,1.803629079717007,-0.410729056843427
-0.8199151046907937,-0.8637683855348149,-1.1009339389449386,-1.6433487884251254,-4.384055303093838
-1.6865468747802121,1.3375506127308632,-0.1651996779853364,0.5761490544869015,-0.20074788541749877
0.37549430570531234,0.9632897522749561,0.8281273756855781,1.9244636138496323,3.839112505418614
0.49456496547705603,-0.7813716405299662,0.1820757450878231,0.4268503610686145,1.4155820002081785
0.6344704140683509,-0.0636041063611658,1.4936722750408928,1.0009971818212664,0.7939207917197302
-0.4609346318005713,0.157404356446538,-0.7274901434776011,-1.7111295554921688,-3.1879229393847233
0.09286997687994047,1.0549372706824245,1.0464272003848338,0.5755734237141116,2.530739819188424
0.7572398185922223,-2.6363395205120335,-3.5190988114579116,-1.6170910302337462,-7.057926583160415
