Z3,Z1,Z2,X,Y
-0.36335748145177754,-1.0582011997653928,-0.3628120669407502,-0.8497763516850597,-3.660993798462237
0.2517372155742292,-0.41382022408700386,0.1613343499297672,-1.1671635514247785,-0.4873123579142521
-0.31498797116895605,-0.3837480423644042,-0.9969122458265604,-1.0898628063361042,-2.455310584246013
-0.31125240132442067,0.6271427357483899,-1.0442446730375003,0.0399702122262488,-1.9469904307961174
0.8163067649323273,0.8029306960260125,0.9016843885067897,1.9241851042002618,3.639032558701707
0.47673837983187795,-0.7358496337085669,-0.17841386319508423,-1.7416875024254193,-1.6177312260520087
-0.8595553820616212,-0.5977428993727862,-0.8579757849942266,-2.3408255546328816,-4.353115126854198
-1.4692882055065464,0.7936406494263347,-2.40998354344854,-2.654695172458341,-5.0408260874169475
-2.114334831130985,0.20590897936888888,-1.7572749347815717,-0.4633282418852802,-5.040885288588084
0.04378166203061088,0.8585849065347184,-0.7101830110563527,1.0040245685795415,-0.8139885740295079
-0.8253345499750688,-1.1099329420541597,-0.3334100510191308,-3.1480914764903654,-5.697376883146974
0.840288523245819,-0.27700325220870625,0.9580599803022903,-0.50041378781939,2.145813801720847
0.4338858743048611,0.45911887439129606,2.2551046457627635,1.837331577986751,5.057922021385236
-0.3954398407537453,-1.322094412665686,-0.3709596260722858,-0.25679275675452207,-2.5793520447055545
0.517130881450359,0.4905258301984404,-0.4996957216789293,-0.1561896963963856,0.9906779057229161
1.4472238915818758,-1.5199910668842438,1.1665866666750735,-1.773676136196084,-0.8275712936553149
-0.09307792119019635,0.8439273233507489,0.34941095162804614,-0.05837819710195702,0.9033900969766621
-1.2725855703776923,-2.092064456551597,-1.916659416250609,-4.818586799416982,-11.063348373063153
-0.31074387308373413,0.4392430754619525,-2.1198969584497616,-2.256712303049246,-4.227949144569071
-0.09658102196264856,3.352082117432985,-0.2382105256541027,2.537355217322748,6.326836349192156
-1.382810701683701,-0.32433043585250154,-0.15456445336467928,1.39334210403922,-0.33836432282403484
-1.4624467959172898,1.2918877662008508,-1.2515763373821145,1.3787186910778029,-0.9437051568431253
1.3009715392603625,0.7885401697773207,-0.08595784062457157,1.7616678961882197,3.3523794865683296
2.2662797122662086,-0.1636041093883893,2.7045048253000785,3.0305290271415415,7.577016723979773
1.512392007786763,1.0894141241803021,1.0221731228889226,1.5926140480161628,4.365825705210879
0.6488490404135202,-0.15669668359947878,0.256109257441898,-0.1417295790396796,-0.9365020957890904
0.8999443097509223,-0.9411593275076965,0.23040740371865764,-1.0802313122344886,0.9506133141044888
